root_case_id,representation,expected_class,members,omitted_member,method,median_R_model_kcal_mol,decision,outcome,missing_members
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405438.0225288884,La-supported,correct,
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405301.72724386485,La-supported,correct,
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405435.6825822929,La-supported,correct,
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405297.44266768784,La-supported,correct,
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405438.0225288884,La-supported,correct,
a0acd6b9f2-pqq-la_model,core,La,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-1|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-2|a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-4,a0acd6b9f2-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405301.72724386485,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405437.81064283027,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405298.9997680683,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405433.14977290697,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405298.9997680683,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405433.14977290697,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405300.90625122155,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405437.81064283027,La-supported,correct,
c5atj3-pqq-la_model,core,La,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-1|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-3|c5atj3-pqq-la_model__conditioned_La__seed-1_sample-4,c5atj3-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405300.90625122155,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405444.1785145912,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405305.89200616267,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405441.8637958265,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405306.48085259524,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405441.8637958265,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405306.48085259524,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405444.1785145912,La-supported,correct,
c5axv8-pqq-la_model,core,La,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-2|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-3|c5axv8-pqq-la_model__conditioned_La__seed-1_sample-4,c5axv8-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405305.89200616267,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3,c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405442.50525455835,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3,c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405303.4034272784,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405440.4602950495,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405300.2188731652,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405440.4602950495,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405300.2188731652,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405442.50525455835,La-supported,correct,
c5b120-pqq-la_model,core,La,c5b120-pqq-la_model__conditioned_La__seed-1_sample-2|c5b120-pqq-la_model__conditioned_La__seed-1_sample-3|c5b120-pqq-la_model__conditioned_La__seed-1_sample-4,c5b120-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405303.4034272784,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405435.7894678087,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405300.31593672157,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405434.63666350744,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405299.18872779846,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405435.7894678087,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405300.31593672157,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405434.63666350744,La-supported,correct,
i0jwn7-pqq-la_model,core,La,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-1|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-2|i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-4,i0jwn7-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405299.18872779846,La-supported,correct,
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405439.6587295782,La-supported,correct,
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405302.3855035934,La-supported,correct,
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2,composite,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2,native,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1,composite,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1,native,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0,composite,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_1770-pqq-la_model,core,La,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-0,native,,unavailable,unavailable,mmol_1770-pqq-la_model__conditioned_La__seed-1_sample-4
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405445.081522445,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405305.4058981389,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405445.081522445,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405306.1409933646,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405435.45258917514,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405305.4058981389,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405435.45258917514,La-supported,correct,
mmol_2048-pqq-la_model,core,La,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-1|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-2|mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-3,mmol_2048-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405306.1409933646,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405438.1196162345,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405302.61740628193,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405433.45305316185,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405304.81404461846,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405438.1196162345,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405302.61740628193,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405433.45305316185,La-supported,correct,
q88jh0-pqq-la_model,core,La,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3|q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405304.81404461846,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,composite,-405436.44429071294,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,native,-405303.28542920935,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,composite,-405434.9792195649,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,native,-405303.28542920935,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,composite,-405436.44429071294,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,native,-405301.07202715846,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,composite,-405434.9792195649,La-supported,correct,
q89gy2-pqq-la_model,core,La,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2|q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,native,-405301.07202715846,La-supported,correct,
q92wy9-pqq-la_model,core,La,q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0|q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1|q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,composite,-405436.7792261231,La-supported,correct,
q92wy9-pqq-la_model,core,La,q92wy9-pqq-la_model__conditioned_La__seed-1_sample-0|q92wy9-pqq-la_model__conditioned_La__seed-1_sample-1|q92wy9-pqq-la_model__conditioned_La__seed-1_sample-2,q92wy9-pqq-la_model__conditioned_La__seed-1_sample-3,native,-405298.1341231939,La-supported,correct,
